Catalogue,Artist,Title,UKDP,Street_Date,label,UPCEAN,AlbumCLineYear,AlbumCLineInfo,AlbumPLineYear,AlbumPLineInfo,MediaType,genre,Ppoint,Notes,Artist_Sort,Active,Deleted,format,OriginalCountry,Territory,ExpiryDate,ID
VILELP1016,CANDLEMASS,EPICUS DOOMICUS METALLICUS (Edel Red Vinyl),12.5,19/11/2022,Peaceville,801056801616,2022,Peaceville Records Ltd,1986,Peaceville Records Ltd,LP,Metal,Full Price,<p>DE</p>,CANDLEMASS,1,0,Album,GB,World,,4937
VILEMC654,AUTOPSY,MORBIDITY TRIUMPHANT,7.6,30/09/2022,Peaceville,801056865434,2022,Peaceville Records Ltd,2022,Peaceville Records Ltd,Cassette,Metal,Full Price,<p>UK</p>,AUTOPSY,1,0,Album,GB,World,,4935
KSCOPE762,PAUL DRAPER,ATTACK OF THE GREY LANTERN - LIVE AT THE RITZ,6.65,05/08/2022,Kscope,802644776224,2018,Snapper Music Ltd,2018,"Kscope, a division of Snapper Music Ltd",CD,Rock/Pop,Mid Price,<p>AT</p>,"DRAPER, PAUL",1,0,Album,GB,World,,4934
KSCOPE1198,OZRIC TENTACLES,LIVE UNDERSLUNKY,14.5,05/05/2023,Kscope,802644819815,2022,Snapper Music Ltd,1992,Snapper Music Ltd,2LP,Rock,Full Price,<p>PL</p>,OZRIC TENTACLES,1,0,Album,GB,World,,4932
KSCOPE2343,DANIEL TOMPKINS,THE ABYSS,0,07/07/2022,Kscope,802644434360,2022,"Kscope, a division of Snapper Music Ltd",2022,"Kscope, a division of Snapper Music Ltd",Digital,Rock,Digital,,,1,0,Single,GB,World,,4931
KSCOPE2345,DANIEL TOMPKINS,FRENZY,0,07/07/2022,Kscope,802644434537,2022,"Kscope, a division of Snapper Music Ltd",2022,"Kscope, a division of Snapper Music Ltd",Digital,Rock,Digital,,,1,0,Single,GB,World,,4930
KSCOPE2344,DANIEL TOMPKINS,THE ABYSS,0,30/06/2022,Kscope,802644434421,2022,"Kscope, a division of Snapper Music Ltd",2022,"Kscope, a division of Snapper Music Ltd",Digital,Rock,Digital,,,1,0,Single,GB,World,,4929
SMADIGI1216,STEVE HILLAGE,THE GLASTONBURY EXPERIENCE (LIVE 1979),0,28/10/2022,Madfish,636551421669,2022,A-Wave.com Ltd,2022,A-Wave.com Ltd under licence to Snapper Music,Digital,Rock,Digital,,,1,0,Album,GB,World,,4928
VILELP1011,AUTOPSY,MORBIDITY TRIUMPHANT (WHITE VINYL),12.5,30/09/2022,Peaceville,801056801111,2022,Peaceville Records Ltd,2022,Peaceville Records Ltd,LP,Metal,Full Price,"<p>DE</p>
<p>US INDIE STORES</p>",AUTOPSY,1,0,Album,GB,World,,4927
KSCOPE1197,ANATHEMA,HINDSIGHT,11.5,18/11/2022,Kscope,802644819716,2022,Snapper Music Ltd,2008,"Kscope, a division of Snapper Music Ltd",LP,Rock,Full Price,"<p>DE</p>
<p>Half-speed Master</p>
<p>&nbsp;</p>",ANATHEMA,1,0,Album,GB,World,,4925
KSCOPE1196,O.R.K.,SCREAMNASIUM (GREEN VINYL),13.5,21/10/2022,Kscope,802644819617,2022,O.R.k.,2022,O.R.k. under exclusive licence to Kscope,LP,Rock,Full Price,<p>DE</p>,,1,0,Album,GB,World,,4923
KSCOPE587,BLACKFIELD,AN ACCIDENT OF STARS: 2004 - 2017,47.71,31/03/2023,Kscope,802644858753,2022,,2022,"Kscope, a division of Snapper Music Ltd",MixBoxSet,Rock/Pop,Full Price,"<p>PL</p>
<p><span lang=""EN"">Weight 1.4kg. Outer dimension of the mailer: 340x305x40mm.</span></p>
<p>FSK Rating 6</p>
<p>1 Blackfield 2 Blackfield II 3 Welcome to my DNA 4 Blackfield IV 5 Blackfield V 6 Live DNA 7 Blu-ray Live in NYC + Videos</p>
<p>&nbsp;</p>
<p><strong>Wholesale price is &pound;48.00</strong></p>
<p><strong>RRP: &pound;75.00</strong></p>",,1,0,Compilation,PL,World,,4921
KSCOPE761,OZRIC TENTACLES,THE HIDDEN STEP,6.65,14/04/2023,Kscope,802644776125,2000,Snapper Music Ltd,2000,Snapper Music Ltd,CD,Rock,Mid Price,<p>AT</p>,OZRIC TENTACLES,1,0,Album,GB,World,,4920
KSCOPE760,OZRIC TENTACLES,WATERFALL CITIES,6.65,14/04/2023,Kscope,802644776026,2023,Snapper Music Ltd,1999,Snapper Music Ltd,CD,Rock,Mid Price,<p>AT</p>,OZRIC TENTACLES,1,0,Album,GB,World,,4919
KSCOPE759,OZRIC TENTACLES,CURIOUS CORN,6.65,14/04/2023,Kscope,802644775920,1997,Snapper Music Ltd,1997,Snapper Music Ltd,CD,Rock,Mid Price,<p>AT</p>,OZRIC TENTACLES,1,0,Album,GB,World,,4918
KSCOPE758,OZRIC TENTACLES,BECOME THE OTHER,6.65,14/04/2023,Kscope,802644775821,1995,Snapper Music Ltd,1995,Snapper Music Ltd,CD,Rock,Mid Price,<p>AT</p>,OZRIC TENTACLES,1,0,Album,GB,World,,4917
KSCOPE754,OZRIC TENTACLES,ARBORESCENCE,6.65,14/04/2023,Kscope,802644775425,2023,Snapper Music Ltd,1994,Snapper Music Ltd,CD,Rock,Mid Price,<p>AT</p>,OZRIC TENTACLES,1,0,Album,GB,World,,4916
KSCOPE753,OZRIC TENTACLES,AT THE PONGMASTERS BALL,6.65,07/10/2022,Kscope,802644716008,2022,Snapper Music Ltd,2002,Snapper Music Ltd,CD+DVD,Rock,Mid Price,<p>AT</p>,OZRIC TENTACLES,1,0,Album,GB,World,,4915
KSCOPE752,OZRIC TENTACLES,LIVE UNDERSLUNKY,6.65,07/07/2023,Kscope,802644775227,2022,Snapper Music Ltd,1992,Snapper Music Ltd,CD,Rock,Mid Price,<p>DE</p>,OZRIC TENTACLES,1,0,Album,DE,World,,4914
DIGIVILEDX874,ANATHEMA,A VISION OF A DYING EMBRACE,0,10/06/2022,Peaceville,801056487469,2022,Peaceville Records Ltd,2022,Peaceville Records Ltd,Digital,Metal,Digital,,,1,0,Album,GB,World,,4913
VILELP969,CANDLEMASS,EPICUS DOOMICUS METALLICUS,11.5,06/01/2023,Peaceville,801056896919,2021,Peaceville Records Ltd,1986,Peaceville Records Ltd,LP,Metal,Full Price,<p>DE</p>,CANDLEMASS,1,0,Album,GB,World,,4912
KSCOPE2342V,O.R.K.,AS I LEAVE,0,23/06/2022,Kscope,802644834207,2022,O.R.k.,2022,O.R.k. under exclusive licence to Kscope,You Tube,Rock,Digital,<p>VIDEO</p>,,1,0,Single,GB,World,,4911
VILEMC937,MAYHEM,PFA DEMOS,7.6,16/09/2022,Peaceville,801056893734,2022,Peaceville Records Ltd,2022,Peaceville Records Ltd,Cassette,Metal,Full Price,,,1,0,Album,GB,World,,4910
DIGIVILED951,PROPHECY OF DOOM,ACKNOWLEDGE THE CONFUSION MASTER,0,20/05/2022,Peaceville,801056495167,1990,Peaceville Records Ltd,1990,Peaceville Records Ltd,Digital,Metal,Digital,,PROPHESY OF DOOM,1,0,Album,GB,World,,4909
DIGIVILE955,MORK,DEN SVEVENDE FESTNING,0,16/09/2022,Peaceville,801056895561,2022,Peaceville Records Ltd,2022,Peaceville Records Ltd,Digital,Metal,Full Price,,,1,0,Album,GB,World,,4908
DIGIVILE1008V,SIGH,MAYONAKA NO KAII,0,16/06/2022,Peaceville,801056800800,2022,Peaceville Records Ltd,2022,Peaceville Records Ltd,You Tube,Metal,Digital,<p>VIDEO</p>,,1,0,Video,GB,World,,4907
EBVILE030,CANDLEMASS,NIGHTFALL (BOXSET),41.34,21/04/2023,Peaceville,801056803016,2022,Peaceville Records Ltd,2022,Peaceville Records Ltd,3LP,Metal,Full Price,"<p>PL</p>
<p>400x340x47mm</p>
<p>Weight 1,65kg</p>
<p>Wholesale Price: &pound;42.00</p>
<p>RRP: &pound;64.99</p>
<p>&nbsp;</p>",,1,0,Album,PL,World,,4906
